"id","barcode","description","final_price","item_price","needs_fetch_review","partner_item_id","prevent_target_gap_points","quantity_purchased","user_flagged_barcode","user_flagged_new_item","user_flagged_price","user_flagged_quantity","needs_fetch_review_reason","points_not_awarded_reason","points_payer_id","rewards_group","rewards_product_partner_id","user_flagged_description","original_meta_brite_barcode","original_meta_brite_description","brand_code","competitor_rewards_group","discounted_item_price","original_receipt_item_text","item_number","original_meta_brite_quantity_purchased","points_earned","target_price","competitive_product","original_final_price","original_meta_brite_item_price","deleted","price_after_coupon","metabrite_campaign_id"
"600b34ca0a7214ada200000c",NA,"BEN JERRYS I","3.49","3.49",NA,"1150",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.49","BEN JERRYS I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"BEN JERRYS I","3.49","3.49",NA,"1151",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.49","BEN JERRYS I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"BEN JERRYS I","3.49","3.49",NA,"1152",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.49","BEN JERRYS I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"BEN UERRYSI","4.49","4.49",NA,"1153",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.49","BEN UERRYSI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"BEN JERRYS I","3.49","3.49",NA,"1155",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.49","BEN JERRYS I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"BEN JERRYS I","3.49","3.49",NA,"1163",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.49","BEN JERRYS I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"BEN JERRYS I","3.49","3.49",NA,"1165",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.49","BEN JERRYS I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"BEN JERRYS I","3.49","3.49",NA,"1167",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.49","BEN JERRYS I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"BENUERRYSI","4.49","4.49",NA,"1169",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.49","BENUERRYSI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"BENUERRYSI","3.49","3.49",NA,"1173",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.49","BENUERRYSI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"GLUE STICK L-1","9.17","9.17",NA,"1219",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.17","GLUE STICK L-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"ENR AA24PK","16.24","16.24",NA,"1225",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.24","ENR AA24PK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"PLAYDOH","0.56","0.56",NA,"1227",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.56","PLAYDOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"PLAYDOH","0.56","0.56",NA,"1229",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.56","PLAYDOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"PLAYDOH","0.56","0.56",NA,"1231",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.56","PLAYDOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"PLAY DOH","0.56","0.56",NA,"1233",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.56","PLAY DOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"PLAYDOH","0.56","0.56",NA,"1235",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.56","PLAYDOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"PLAYDON","0.56","0.56",NA,"1237",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.56","PLAYDON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"PLAY-DOH","0.56","0.56",NA,"1239",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.56","PLAY-DOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"PLAY DOH","0.56","0.56",NA,"1241",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.56","PLAY DOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"PLAYDOH","0.56","0.56",NA,"1243",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.56","PLAYDOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"DG-CHOC-1PC","1.33","1.33",NA,"1245",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.33","DG-CHOC-1PC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"SOURCREAM","4.28","4.28",NA,"1247",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.28","SOURCREAM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"EGGS 60CT","9.12","9.12",NA,"1249",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.12","EGGS 60CT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"HOUSEKT","11.23","11.23",NA,"1253",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.23","HOUSEKT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"196MIEK","3.79","3.79",NA,"1255",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.79","196MIEK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"APPLEJUICE","3.38","3.38",NA,"1257",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.38","APPLEJUICE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESE SAUCE","2.34","2.34",NA,"1259",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34","CHEESE SAUCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESE SAUCE","2.34","2.34",NA,"1261",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34","CHEESE SAUCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESE SAUCE","2.34","2.34",NA,"1263",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34","CHEESE SAUCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESE SAUCE","2.34","2.34",NA,"1265",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34","CHEESE SAUCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESE SAUCE","2.34","2.34",NA,"1267",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34","CHEESE SAUCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESE SAUCE","2.34","2.34",NA,"1269",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34","CHEESE SAUCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESE SAUCE","2.34","2.34",NA,"1271",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34","CHEESE SAUCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESESAUCE 1 11","2.34","2.34",NA,"1273",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34","CHEESESAUCE 1 11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESE SAUCE M 1","12.34","12.34",NA,"1277",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.34","CHEESE SAUCE M 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESE SAUCE #1 T","2.34","2.34",NA,"1287",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34","CHEESE SAUCE #1 T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESE SAUCE","2.34","2.34",NA,"1289",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34","CHEESE SAUCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CVVEESE SAUCE R 81 R","42.34","42.34",NA,"1291",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.34","CVVEESE SAUCE R 81 R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESE SAUCE # 1 A","2.34","2.34",NA,"1296",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34","CHEESE SAUCE # 1 A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHEESE SAUCE","42.34","42.34",NA,"1298",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.34","CHEESE SAUCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CRAFTS","12.62","12.62",NA,"1302",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.62","CRAFTS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"MS LRG RLNG 1#","45.86","45.86",NA,"1304",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.86","MS LRG RLNG 1#",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"KNUDSEJUICE-BEET","7.89","7.89",NA,"1335",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.89","KNUDSEJUICE-BEET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"7UPSODACOOLPACK","8.99","8.99",NA,"1337",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.99","7UPSODACOOLPACK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"GRANURO FETTUCCHNE","0.19","0.19",NA,"1339",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.19","GRANURO FETTUCCHNE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"GRANORO SP","0.76","0.76",NA,"1341",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.76","GRANORO SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"LUC CHESE MOZZARLA","4.49","4.49",NA,"1343",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.49","LUC CHESE MOZZARLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"LUC FRZN DSRTVAN","6.99","6.99",NA,"1347",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.99","LUC FRZN DSRTVAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"N ARIE CALLENDERS","6.99","6.99",NA,"1349",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.99","N ARIE CALLENDERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"MARIECALLENDERS","6.99","6.99",NA,"1351",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.99","MARIECALLENDERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"B&U CHUNKYMONKEY","5.99","5.99",NA,"1353",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.99","B&U CHUNKYMONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"SIG HANAILAN SV T","1.49","1.49",NA,"1355",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.49","SIG HANAILAN SV T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"THOMAS PLAIN BAGL","5.79","5.79",NA,"1359",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.79","THOMAS PLAIN BAGL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"909 LEAN GR BF","6.35","6.35",NA,"1365",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.35","909 LEAN GR BF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"909 LEAN GR BF","6.05","6.05",NA,"1367",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.05","909 LEAN GR BF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"UVCHEDDAR","19.96","19.96",NA,"1369",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.96","UVCHEDDAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"VVTRED SDLS GRAPES 1 44","2.42","2.42",NA,"1373",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.42","VVTRED SDLS GRAPES 1 44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"PPRS BLGRN ORGNC","5.96","5.96",NA,"1391",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.96","PPRS BLGRN ORGNC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHIO BANANAS 2.98","1.64","1.64",NA,"1393",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.64","CHIO BANANAS 2.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"PEPPERS RED ORG","3.98","3.98",NA,"1397",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.98","PEPPERS RED ORG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"AVOCADO","4.79","4.79",NA,"1399",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.79","AVOCADO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"AVOCADO HASS LG","1.76","1.76",NA,"1401",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.76","AVOCADO HASS LG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"ONION YL V COLOSSAL 0.9","0.93","0.93",NA,"1407",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.93","ONION YL V COLOSSAL 0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"LEMONS","0.99","0.99",NA,"1409",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.99","LEMONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"STO POTATOES GOLD","3.99","3.99",NA,"1413",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.99","STO POTATOES GOLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"EGGLANDS BEST EG","4.49","4.49",NA,"1415",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.49","EGGLANDS BEST EG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CHIO BANANAS 2.25","1.24","1.24",NA,"1421",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.24","CHIO BANANAS 2.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"HVCAGE FREE LGV/HT","2.99","2.99",NA,"1425",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.99","HVCAGE FREE LGV/HT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"HYV LF BLACK CHERRY","0.54","0.54",NA,"1427",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.54","HYV LF BLACK CHERRY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"HYV LFORANGE CREAM","0.54","0.54",NA,"1429",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.54","HYV LFORANGE CREAM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"HY / LF PEACH YOGURT","0.54","0.54",NA,"1431",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.54","HY / LF PEACH YOGURT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"HYV LFVANILLAYOGUR","1.08","1.08",NA,"1433",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.08","HYV LFVANILLAYOGUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"SASSYCOVV 19 M LK","3.99","3.99",NA,"1435",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.99","SASSYCOVV 19 M LK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"ORE PA GOLDEN TATER","5.96","5.96",NA,"1437",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.96","ORE PA GOLDEN TATER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b34ca0a7214ada200000c",NA,"CARD SYMPTHY HALLN A","2.99","2.99",NA,"1439",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.99","CARD SYMPTHY HALLN A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b2dd60a7214ada200000b","076840100354","BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351","14.01","14.01",NA,"1009",NA,3,NA,NA,NA,NA,NA,NA,"5332f5f6e4b03c9a25efd0b4","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4",NA,NA,NA,"BEN AND JERRYS",NA,"14.01","BEN & JERRY' S CHUNKY MONKEY PINT",NA,NA,"140.1",NA,NA,NA,NA,NA,NA,"BEN AND JERRYS ICE CREAM"
"600b2dd60a7214ada200000b","076840580750","Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz","28.00","28.00",NA,"1012",NA,5,NA,NA,NA,NA,NA,NA,"5332f5f6e4b03c9a25efd0b4","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4",NA,NA,NA,"BEN AND JERRYS",NA,"28.00","BEN & JERRY' S CHUNKY MONKEY PINT",NA,NA,"280.0",NA,NA,NA,NA,NA,NA,"BEN AND JERRYS ICE CREAM"
"600b2dd60a7214ada200000b","076840580750","Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz","10.28","10.28",NA,"1015",NA,2,NA,NA,NA,NA,NA,NA,"5332f5f6e4b03c9a25efd0b4","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4",NA,NA,NA,"BEN AND JERRYS",NA,"10.28","BEN & JERRY' S CHUNKY MONKEY PINT",NA,NA,"102.8",NA,NA,NA,NA,NA,NA,"BEN AND JERRYS ICE CREAM"
"600b2dd60a7214ada200000b","028400642033","DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ","8.52","8.52",NA,"1018",NA,2,NA,NA,NA,NA,NA,"Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","DORITOS NACHO CHEESE MULTI SERVE","5332f5fbe4b03c9a25efd0ba",NA,NA,NA,"DORITOS",NA,"8.52","DORITOS NACHO CHEESE, 28.5 OZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"DORITOS NACHO CHEESE MULTI SERVE"
"600b2dd60a7214ada200000b",NA,"BLDM NUTTHINS","3.59","3.59",NA,"1024",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BLUE DIAMOND",NA,"3.59","BLDM NUTTHINS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b2dd60a7214ada200000b",NA,"LUNDBRG RICECAKES","3.79","3.79",NA,"1026",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUNDBERG FAMILY FARMS",NA,"3.79","LUNDBRG RICECAKES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b2dd60a7214ada200000b",NA,"STO BLUE TORT LLA","2.49","2.49",NA,"1040",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.49","STO BLUE TORT LLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b2dd60a7214ada200000b",NA,"KELL NTGR BAR","2.99","2.99",NA,"1042",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NUTRI-GRAIN",NA,"2.99","KELL NTGR BAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b2dd60a7214ada200000b","030000562383","Quaker Life Cinnamon Cereal Giant Size","5.19","5.19",NA,"1044",NA,1,NA,NA,NA,NA,NA,NA,NA,"APPLE CINNAMON CHEERIOS CEREAL","5332f5f3e4b03c9a25efd0ae",NA,NA,NA,"QUAKER",NA,"5.19","OKER LIFE CNNMN",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"QUAKER CEREAL & OATS"
"600b2dd60a7214ada200000b",NA,"12 DIGORNO PIZZA","4.99","4.99",NA,"1046",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIGIORNO",NA,"4.99","12 DIGORNO PIZZA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b2dd60a7214ada200000b",NA,"KEMPS COTTAGECHSE","2.99","2.99",NA,"1048",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"5332f5f6e4b03c9a25efd0b4",NA,NA,NA,"KEMPS","BEN AND JERRYS ICE CREAM","2.99","KEMPS COTTAGECHSE",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
"600b2dd60a7214ada200000b","737628011506","Thai Kitchen Unsweetened Coconut Milk","3.29","3.29",NA,"1050",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAI KITCHEN","CAPRI SUN BEVERAGE DRINK","3.29","14 THAIKT CCNT MILK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b2dd60a7214ada200000b",NA,"16 POMPOLVOIL","7.19","7.19",NA,"1054",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.19","16 POMPOLVOIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b2dd60a7214ada200000b",NA,"Top Round Steak","4.43","4.43",NA,"1056",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.43","ROUNDSTEAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b2dd60a7214ada200000b",NA,"HE UENOTRKYGRND","4.99","4.99",NA,"1058",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.99","HE UENOTRKYGRND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600b2dd60a7214ada200000b",NA,"19T CHKBRST","10.48","10.48",NA,"1060",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.48","19T CHKBRST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
